01:03:48 Loaded 500 cached emails
01:03:48 Already done: 25
01:03:48 Remaining to process: 453
01:03:48 Split into 2 chunks of size ~227
01:03:48 Starting workers...
02:03:37 [349/453] 19df4d19... (3589s, 0.10/s, ETA 1070s)
02:03:41 [350/453] 19dff9ba... (3593s, 0.10/s, ETA 1057s)
02:03:52 [351/453] 19dff9b9... (3604s, 0.10/s, ETA 1047s)
02:04:03 [352/453] 19dff9b8... (3615s, 0.10/s, ETA 1037s)
02:04:05 [353/453] 19df4c2d... (3617s, 0.10/s, ETA 1025s)
02:04:15 [354/453] 19dff9b7... (3627s, 0.10/s, ETA 1014s)
02:04:26 [355/453] 19dff9b5... (3638s, 0.10/s, ETA 1004s)
02:04:27 [356/453] 19df4a04... (3639s, 0.10/s, ETA 992s)
02:04:38 [357/453] 19dff9b0... (3650s, 0.10/s, ETA 981s)
02:04:44 [358/453] 19df4974... (3656s, 0.10/s, ETA 970s)
02:04:50 [359/453] 19dff9ad... (3662s, 0.10/s, ETA 959s)
02:04:55 [360/453] 19df4966... (3667s, 0.10/s, ETA 947s)
02:04:58 [361/453] 19dff9b7... (3670s, 0.10/s, ETA 935s)
02:05:05 [362/453] 19df4927... (3677s, 0.10/s, ETA 924s)
02:05:11 [363/453] 19dff9b4... (3683s, 0.10/s, ETA 913s)
02:05:22 [364/453] 19dff9b1... (3694s, 0.10/s, ETA 903s)
02:05:33 [365/453] 19dff9b3... (3705s, 0.10/s, ETA 893s)
02:05:37 [366/453] 19df4830... (3709s, 0.10/s, ETA 882s)
02:05:41 [367/453] 19dff9b2... (3713s, 0.10/s, ETA 870s)
02:05:53 [368/453] 19dff9af... (3725s, 0.10/s, ETA 860s)
02:05:58 [369/453] 19df466a... (3730s, 0.10/s, ETA 849s)
02:06:08 [370/453] 19dff9af... (3740s, 0.10/s, ETA 839s)
02:06:16 [371/453] 19dff9ab... (3748s, 0.10/s, ETA 828s)
02:06:19 [372/453] 19df45d5... (3751s, 0.10/s, ETA 817s)
02:06:28 [373/453] 19dff9a7... (3760s, 0.10/s, ETA 806s)
02:06:36 [374/453] 19df44da... (3768s, 0.10/s, ETA 796s)
02:06:39 [375/453] 19dff9a7... (3771s, 0.10/s, ETA 784s)
02:06:48 [376/453] 19df45d8... (3780s, 0.10/s, ETA 774s)
02:07:01 [377/453] 19df46c4... (3793s, 0.10/s, ETA 765s)
02:07:02 [378/453] 19dff81b... (3794s, 0.10/s, ETA 753s)
02:07:13 [379/453] 19df4705... (3805s, 0.10/s, ETA 743s)
02:07:14 [380/453] 19dff757... (3806s, 0.10/s, ETA 731s)
02:07:24 [381/453] 19dff60b... (3816s, 0.10/s, ETA 721s)
02:07:29 [382/453] 19df4792... (3821s, 0.10/s, ETA 710s)
02:07:39 [383/453] 19df4660... (3831s, 0.10/s, ETA 700s)
02:07:42 [384/453] 19dff6df... (3834s, 0.10/s, ETA 689s)
02:07:51 [385/453] 19df45df... (3843s, 0.10/s, ETA 679s)
02:07:56 [386/453] 19dff6e1... (3848s, 0.10/s, ETA 668s)
02:08:03 [387/453] 19df436b... (3855s, 0.10/s, ETA 657s)
02:08:08 [388/453] 19dff5a8... (3860s, 0.10/s, ETA 647s)
02:08:19 [389/453] 19dff4f5... (3871s, 0.10/s, ETA 637s)
02:08:26 [390/453] 19df4471... (3878s, 0.10/s, ETA 626s)
02:08:31 [391/453] 19dff344... (3883s, 0.10/s, ETA 616s)
02:08:37 [392/453] 19df428e... (3889s, 0.10/s, ETA 605s)
02:08:44 [393/453] 19dff3e8... (3896s, 0.10/s, ETA 595s)
02:08:53 [394/453] 19dff23c... (3905s, 0.10/s, ETA 585s)
02:08:57 [395/453] 19df433c... (3909s, 0.10/s, ETA 574s)
02:09:06 [396/453] 19dff2e1... (3918s, 0.10/s, ETA 564s)
02:09:10 [397/453] 19df4154... (3922s, 0.10/s, ETA 553s)
02:09:19 [398/453] 19dfedee... (3931s, 0.10/s, ETA 543s)
02:09:30 [399/453] 19df41f4... (3942s, 0.10/s, ETA 534s)
02:09:35 [400/453] 19dfeedc... (3947s, 0.10/s, ETA 523s)
02:09:53 [401/453] 19df40d9... (3965s, 0.10/s, ETA 514s)
02:09:57 [402/453] 19dfec03... (3969s, 0.10/s, ETA 504s)
02:10:05 [403/453] 19df4048... (3977s, 0.10/s, ETA 493s)
02:10:11 [404/453] 19dfeca6... (3983s, 0.10/s, ETA 483s)
02:10:15 [405/453] 19df4045... (3987s, 0.10/s, ETA 472s)
02:10:21 [406/453] 19dfebbb... (3993s, 0.10/s, ETA 462s)
02:10:27 [407/453] 19dfead9... (3999s, 0.10/s, ETA 452s)
02:10:33 [408/453] 19df3f7c... (4005s, 0.10/s, ETA 442s)
02:10:42 [409/453] 19dfeb22... (4014s, 0.10/s, ETA 432s)
02:10:46 [410/453] 19df3f6a... (4018s, 0.10/s, ETA 421s)
02:10:56 [411/453] 19dfea9d... (4028s, 0.10/s, ETA 412s)
02:11:07 [412/453] 19df4057... (4039s, 0.10/s, ETA 402s)
02:11:08 [413/453] 19dfe9bb... (4041s, 0.10/s, ETA 391s)
02:11:19 [414/453] 19dfe832... (4051s, 0.10/s, ETA 382s)
02:11:31 [415/453] 19dfe808... (4063s, 0.10/s, ETA 372s)
02:11:36 [416/453] 19df4006... (4068s, 0.10/s, ETA 362s)
02:11:42 [417/453] 19dfe812... (4074s, 0.10/s, ETA 352s)
02:11:50 [418/453] 19dfe63b... (4082s, 0.10/s, ETA 342s)
02:11:52 [419/453] 19df3f51... (4084s, 0.10/s, ETA 331s)
02:12:09 [420/453] 19dfe617... (4101s, 0.10/s, ETA 322s)
02:12:11 [421/453] 19df3f42... (4103s, 0.10/s, ETA 312s)
02:12:22 [422/453] 19df3f3e... (4114s, 0.10/s, ETA 302s)
02:12:27 [423/453] 19dfe695... (4119s, 0.10/s, ETA 292s)
02:12:33 [424/453] 19df3f33... (4125s, 0.10/s, ETA 282s)
02:12:40 [425/453] 19dfe535... (4132s, 0.10/s, ETA 272s)
02:12:52 [426/453] 19df3f31... (4144s, 0.10/s, ETA 263s)
02:13:01 [427/453] 19dfe5c6... (4153s, 0.10/s, ETA 253s)
02:13:21 [428/453] 19dfe582... (4173s, 0.10/s, ETA 244s)
02:13:22 [429/453] 19df3f18... (4174s, 0.10/s, ETA 234s)
02:13:32 [430/453] 19df3e86... (4184s, 0.10/s, ETA 224s)
02:13:45 [431/453] 19dfe415... (4197s, 0.10/s, ETA 214s)
02:13:50 [432/453] 19df3d87... (4202s, 0.10/s, ETA 204s)
02:13:59 [433/453] 19dfe4c5... (4211s, 0.10/s, ETA 194s)
02:13:59 [434/453] 19df3d69... (4211s, 0.10/s, ETA 184s)
02:14:08 [435/453] 19df3bb7... (4220s, 0.10/s, ETA 175s)
02:14:20 [436/453] 19df3a9a... (4232s, 0.10/s, ETA 165s)
02:14:29 [437/453] 19df3a0a... (4241s, 0.10/s, ETA 155s)
02:14:36 [438/453] 19df38c4... (4248s, 0.10/s, ETA 145s)
02:14:51 [439/453] 19df3ebf... (4263s, 0.10/s, ETA 136s)
02:14:58 [440/453] 19df3ed2... (4270s, 0.10/s, ETA 126s)
02:15:06 [441/453] 19df3d6a... (4278s, 0.10/s, ETA 116s)
02:15:17 [442/453] 19df3bcb... (4289s, 0.10/s, ETA 107s)
02:15:24 [443/453] 19df3a68... (4296s, 0.10/s, ETA 97s)
02:15:29 [444/453] 19df39f5... (4301s, 0.10/s, ETA 87s)
02:15:36 [445/453] 19df3982... (4308s, 0.10/s, ETA 77s)
02:15:43 [446/453] 19df384c... (4315s, 0.10/s, ETA 68s)
02:15:52 [447/453] 19df36c9... (4324s, 0.10/s, ETA 58s)
02:15:57 [448/453] 19df3653... (4329s, 0.10/s, ETA 48s)
02:16:11 [449/453] 19df3631... (4343s, 0.10/s, ETA 39s)
02:16:23 [450/453] 19df3616... (4355s, 0.10/s, ETA 29s)
02:16:30 [451/453] 19df34f5... (4362s, 0.10/s, ETA 19s)
02:16:40 [452/453] 19df3599... (4372s, 0.10/s, ETA 10s)
02:16:53 [453/453] 19df3467... (4385s, 0.10/s, ETA 0s)
02:16:54 
============================================================
02:16:54 Done! Processed 478 emails in 4386s
02:16:54 Rate: 0.11 emails/sec (9s per email)
02:16:54 Saved to /home/jason/.hermes/emails/tier3.jsonl
02:16:54 
Content stats:
02:16:54   Purpose: 474/478 (99%)
02:16:54   Entities: 359/478 (75%)
02:16:54   Actions: 101/478 (21%)
